SessionEventID,SessionID,EventType,EventPayload,CreatedAt
2854,2854,"Completed","Completed","2024-06-23T18:50:00.0000000"
2855,2855,"Completed","Completed","2024-06-23T19:06:00.0000000"
2856,2856,"Completed","Completed","2024-06-23T19:38:00.0000000"
2857,2857,"Completed","Completed","2024-06-23T19:07:00.0000000"
2858,2858,"Completed","Completed","2024-06-23T19:39:00.0000000"
2859,2859,"Completed","Completed","2024-06-23T19:55:00.0000000"
2860,2860,"Completed","Completed","2024-06-23T18:36:00.0000000"
2861,2861,"Completed","Completed","2024-06-23T19:56:00.0000000"
2862,2862,"Completed","Completed","2024-06-23T18:37:00.0000000"
2863,2863,"Completed","Completed","2024-06-23T18:53:00.0000000"
2864,2864,"Completed","Completed","2024-06-23T19:25:00.0000000"
2865,2865,"Completed","Completed","2024-06-23T18:54:00.0000000"
2866,2866,"Completed","Completed","2024-06-23T19:26:00.0000000"
2867,2867,"Completed","Completed","2024-06-23T19:42:00.0000000"
2868,2868,"Completed","Completed","2024-06-23T18:23:00.0000000"
2869,2869,"Completed","Completed","2024-06-23T19:43:00.0000000"
2870,2870,"Completed","Completed","2024-06-23T18:24:00.0000000"
2871,2871,"Completed","Completed","2024-06-23T18:40:00.0000000"
2872,2872,"Completed","Completed","2024-06-23T19:12:00.0000000"
2873,2873,"Completed","Completed","2024-06-23T18:41:00.0000000"
2874,2874,"Completed","Completed","2024-06-23T19:13:00.0000000"
2875,2875,"Completed","Completed","2024-06-23T19:29:00.0000000"
2876,2876,"Completed","Completed","2024-06-23T18:10:00.0000000"
2877,2877,"Completed","Completed","2024-06-23T19:30:00.0000000"
2878,2878,"Completed","Completed","2024-06-23T18:11:00.0000000"
2879,2879,"Completed","Completed","2024-06-23T18:27:00.0000000"
2880,2880,"Completed","Completed","2024-06-23T18:59:00.0000000"
2881,2881,"Completed","Completed","2024-06-23T18:28:00.0000000"
2882,2882,"Completed","Completed","2024-06-23T19:00:00.0000000"
2883,2883,"Completed","Completed","2024-06-23T19:16:00.0000000"
2884,2884,"Completed","Completed","2024-06-23T19:48:00.0000000"
2885,2885,"Completed","Completed","2024-06-23T19:17:00.0000000"
2886,2886,"Completed","Completed","2024-06-23T19:49:00.0000000"
2887,2887,"Completed","Completed","2024-06-23T18:14:00.0000000"
2888,2888,"Completed","Completed","2024-06-23T18:46:00.0000000"
2889,2889,"Completed","Completed","2024-06-23T18:15:00.0000000"
2890,2890,"Completed","Completed","2024-06-23T18:47:00.0000000"
2891,2891,"Completed","Completed","2024-06-23T19:03:00.0000000"
2892,2892,"Completed","Completed","2024-06-23T19:35:00.0000000"
2893,2893,"Completed","Completed","2024-06-23T19:04:00.0000000"
2894,2894,"Completed","Completed","2024-06-23T19:36:00.0000000"
2895,2895,"Completed","Completed","2024-06-23T19:52:00.0000000"
2896,2896,"Completed","Completed","2024-06-23T18:33:00.0000000"
2897,2897,"Completed","Completed","2024-06-23T19:53:00.0000000"
2898,2898,"Completed","Completed","2024-06-23T18:34:00.0000000"
2899,2899,"Completed","Completed","2024-06-23T18:50:00.0000000"
2900,2900,"Completed","Completed","2024-06-23T19:22:00.0000000"
2901,2901,"Completed","Completed","2024-06-23T18:51:00.0000000"
2902,2902,"Completed","Completed","2024-06-23T19:23:00.0000000"
2903,2903,"Completed","Completed","2024-06-23T19:39:00.0000000"
2904,2904,"Completed","Completed","2024-06-23T18:20:00.0000000"
2905,2905,"Completed","Completed","2024-06-23T19:40:00.0000000"
2906,2906,"Completed","Completed","2024-06-23T18:21:00.0000000"
2907,2907,"Completed","Completed","2024-06-23T18:37:00.0000000"
2908,2908,"Completed","Completed","2024-06-23T19:09:00.0000000"
2909,2909,"Completed","Completed","2024-06-23T18:38:00.0000000"
2910,2910,"Completed","Completed","2024-06-23T19:10:00.0000000"
2911,2911,"Completed","Completed","2024-06-23T19:26:00.0000000"
2912,2912,"Completed","Completed","2024-06-23T19:58:00.0000000"
2913,2913,"Completed","Completed","2024-06-23T23:23:00.0000000"
2914,2914,"Completed","Completed","2024-06-23T22:57:00.0000000"
2915,2915,"Completed","Completed","2024-06-23T22:59:00.0000000"
2916,2916,"Completed","Completed","2024-06-23T23:19:00.0000000"
2917,2917,"Completed","Completed","2024-06-23T23:21:00.0000000"
2918,2918,"Completed","Completed","2024-06-23T22:55:00.0000000"
2919,2919,"Completed","Completed","2024-06-23T22:57:00.0000000"
2920,2920,"Completed","Completed","2024-06-23T23:17:00.0000000"
2921,2921,"Completed","Completed","2024-06-23T23:19:00.0000000"
2922,2922,"Completed","Completed","2024-06-23T22:53:00.0000000"
2923,2923,"Completed","Completed","2024-06-23T22:55:00.0000000"
2924,2924,"Completed","Completed","2024-06-23T23:15:00.0000000"
2925,2925,"Completed","Completed","2024-06-23T23:17:00.0000000"
2926,2926,"Completed","Completed","2024-06-23T22:51:00.0000000"
2927,2927,"Completed","Completed","2024-06-23T22:53:00.0000000"
2928,2928,"Completed","Completed","2024-06-23T23:13:00.0000000"
2929,2929,"Completed","Completed","2024-06-23T23:15:00.0000000"
2930,2930,"Completed","Completed","2024-06-23T22:49:00.0000000"
2931,2931,"Completed","Completed","2024-06-23T22:51:00.0000000"
2932,2932,"Completed","Completed","2024-06-23T23:11:00.0000000"
2933,2933,"Completed","Completed","2024-06-23T23:58:00.0000000"
2934,2934,"Completed","Completed","2024-06-23T23:28:00.0000000"
2935,2935,"Completed","Completed","2024-06-23T23:05:00.0000000"
2936,2936,"Completed","Completed","2024-06-23T23:46:00.0000000"
2937,2937,"Completed","Completed","2024-06-23T23:23:00.0000000"
2938,2938,"Completed","Completed","2024-06-23T22:53:00.0000000"
2939,2939,"Completed","Completed","2024-06-23T23:41:00.0000000"
2940,2940,"Completed","Completed","2024-06-23T23:11:00.0000000"
2941,2941,"Completed","Completed","2024-06-23T23:59:00.0000000"
2942,2942,"Completed","Completed","2024-06-23T23:29:00.0000000"
2943,2943,"Completed","Completed","2024-06-23T23:06:00.0000000"
2944,2944,"Completed","Completed","2024-06-23T23:47:00.0000000"
2945,2945,"Completed","Completed","2024-06-23T23:24:00.0000000"
2946,2946,"Completed","Completed","2024-06-23T22:54:00.0000000"
2947,2947,"Completed","Completed","2024-06-23T23:42:00.0000000"
2948,2948,"Completed","Completed","2024-06-23T23:12:00.0000000"
2949,2949,"Completed","Completed","2024-06-24T00:00:00.0000000"
2950,2950,"Completed","Completed","2024-06-23T23:30:00.0000000"
2951,2951,"Completed","Completed","2024-06-23T23:07:00.0000000"
2952,2952,"Completed","Completed","2024-06-23T23:48:00.0000000"
2953,2953,"Completed","Completed","2024-06-23T23:25:00.0000000"
2954,2954,"Completed","Completed","2024-06-23T22:55:00.0000000"
2955,2955,"Completed","Completed","2024-06-23T23:43:00.0000000"
2956,2956,"Completed","Completed","2024-06-23T23:13:00.0000000"
2957,2957,"Completed","Completed","2024-06-23T22:50:00.0000000"
2958,2958,"Completed","Completed","2024-06-23T23:31:00.0000000"
2959,2959,"Completed","Completed","2024-06-23T23:08:00.0000000"
2960,2960,"Completed","Completed","2024-06-23T23:49:00.0000000"
2961,2961,"Completed","Completed","2024-06-23T23:26:00.0000000"
2962,2962,"Completed","Completed","2024-06-23T22:56:00.0000000"
2963,2963,"Completed","Completed","2024-06-23T23:44:00.0000000"
2964,2964,"Completed","Completed","2024-06-23T23:14:00.0000000"
2965,2965,"Completed","Completed","2024-06-23T22:51:00.0000000"
2966,2966,"Completed","Completed","2024-06-23T23:32:00.0000000"
2967,2967,"Completed","Completed","2024-06-23T23:09:00.0000000"
2968,2968,"Completed","Completed","2024-06-23T23:50:00.0000000"
2969,2969,"Completed","Completed","2024-06-23T23:27:00.0000000"
2970,2970,"Completed","Completed","2024-06-23T22:57:00.0000000"
2971,2971,"Completed","Completed","2024-06-23T23:45:00.0000000"
2972,2972,"Completed","Completed","2024-06-23T23:15:00.0000000"
2973,2973,"Completed","Completed","2024-06-23T22:52:00.0000000"
2974,2974,"Completed","Completed","2024-06-23T23:33:00.0000000"
2975,2975,"Completed","Completed","2024-06-23T23:10:00.0000000"
2976,2976,"Completed","Completed","2024-06-23T23:51:00.0000000"
2977,2977,"Completed","Completed","2024-06-23T23:28:00.0000000"
2978,2978,"Completed","Completed","2024-06-23T22:58:00.0000000"
2979,2979,"Completed","Completed","2024-06-23T23:46:00.0000000"
2980,2980,"Completed","Completed","2024-06-23T23:16:00.0000000"
2981,2981,"Completed","Completed","2024-06-23T22:53:00.0000000"
2982,2982,"Completed","Completed","2024-06-23T23:34:00.0000000"
2983,2983,"Completed","Completed","2024-06-24T00:21:00.0000000"
2984,2984,"Completed","Completed","2024-06-24T00:22:00.0000000"
2985,2985,"Completed","Completed","2024-06-23T23:19:00.0000000"
2986,2986,"Completed","Completed","2024-06-23T23:20:00.0000000"
2987,2987,"Completed","Completed","2024-06-24T00:08:00.0000000"
2988,2988,"Completed","Completed","2024-06-24T00:09:00.0000000"
2989,2989,"Completed","Completed","2024-06-24T00:57:00.0000000"
2990,2990,"Completed","Completed","2024-06-24T00:58:00.0000000"
2991,2991,"Completed","Completed","2024-06-23T23:55:00.0000000"
2992,2992,"Completed","Completed","2024-06-23T23:56:00.0000000"
2993,2993,"Completed","Completed","2024-06-24T00:44:00.0000000"
2994,2994,"Completed","Completed","2024-06-24T00:45:00.0000000"
2995,2995,"Completed","Completed","2024-06-23T23:42:00.0000000"
2996,2996,"Completed","Completed","2024-06-23T23:43:00.0000000"
2997,2997,"Completed","Completed","2024-06-24T00:31:00.0000000"
2998,2998,"Completed","Completed","2024-06-24T00:32:00.0000000"
2999,2999,"Completed","Completed","2024-06-23T23:29:00.0000000"
3000,3000,"Completed","Completed","2024-06-23T23:30:00.0000000"
3001,3001,"Completed","Completed","2024-06-24T00:18:00.0000000"
3002,3002,"Completed","Completed","2024-06-24T00:19:00.0000000"
3003,3003,"Completed","Completed","2024-06-23T23:16:00.0000000"
3004,3004,"Completed","Completed","2024-06-23T23:17:00.0000000"
3005,3005,"Completed","Completed","2024-06-24T00:05:00.0000000"
3006,3006,"Completed","Completed","2024-06-24T00:06:00.0000000"
3007,3007,"Completed","Completed","2024-06-24T00:54:00.0000000"
3008,3008,"Completed","Completed","2024-06-24T00:55:00.0000000"
3009,3009,"Completed","Completed","2024-06-23T23:52:00.0000000"
3010,3010,"Completed","Completed","2024-06-23T23:53:00.0000000"
3011,3011,"Completed","Completed","2024-06-24T00:41:00.0000000"
3012,3012,"Completed","Completed","2024-06-24T00:42:00.0000000"
3013,3013,"Completed","Completed","2024-06-25T07:43:00.0000000"
3014,3014,"Completed","Completed","2024-06-25T08:03:00.0000000"
3015,3015,"Completed","Completed","2024-06-25T08:05:00.0000000"
3016,3016,"Completed","Completed","2024-06-25T08:25:00.0000000"
3017,3017,"Completed","Completed","2024-06-25T07:41:00.0000000"
3018,3018,"Completed","Completed","2024-06-25T08:01:00.0000000"
3019,3019,"Completed","Completed","2024-06-25T08:03:00.0000000"
3020,3020,"Completed","Completed","2024-06-25T08:23:00.0000000"
3021,3021,"Completed","Completed","2024-06-25T08:25:00.0000000"
3022,3022,"Completed","Completed","2024-06-25T07:59:00.0000000"
3023,3023,"Completed","Completed","2024-06-25T08:01:00.0000000"
3024,3024,"Completed","Completed","2024-06-25T08:21:00.0000000"
3025,3025,"Completed","Completed","2024-06-25T08:23:00.0000000"
3026,3026,"Completed","Completed","2024-06-25T07:57:00.0000000"
3027,3027,"Completed","Completed","2024-06-25T07:59:00.0000000"
3028,3028,"Completed","Completed","2024-06-25T08:19:00.0000000"
3029,3029,"Completed","Completed","2024-06-25T08:21:00.0000000"
3030,3030,"Completed","Completed","2024-06-25T07:55:00.0000000"
3031,3031,"Completed","Completed","2024-06-25T07:57:00.0000000"
3032,3032,"Completed","Completed","2024-06-25T08:17:00.0000000"
3033,3033,"Completed","Completed","2024-06-25T08:31:00.0000000"
3034,3034,"Completed","Completed","2024-06-25T08:01:00.0000000"
3035,3035,"Completed","Completed","2024-06-25T08:49:00.0000000"
3036,3036,"Completed","Completed","2024-06-25T08:19:00.0000000"
3037,3037,"Completed","Completed","2024-06-25T07:56:00.0000000"
3038,3038,"Completed","Completed","2024-06-25T08:37:00.0000000"
3039,3039,"Completed","Completed","2024-06-25T08:14:00.0000000"
3040,3040,"Completed","Completed","2024-06-25T08:55:00.0000000"
3041,3041,"Completed","Completed","2024-06-25T08:32:00.0000000"
3042,3042,"Completed","Completed","2024-06-25T08:02:00.0000000"
3043,3043,"Completed","Completed","2024-06-25T08:50:00.0000000"
3044,3044,"Completed","Completed","2024-06-25T08:20:00.0000000"
3045,3045,"Completed","Completed","2024-06-25T07:57:00.0000000"
3046,3046,"Completed","Completed","2024-06-25T08:38:00.0000000"
3047,3047,"Completed","Completed","2024-06-25T08:15:00.0000000"
3048,3048,"Completed","Completed","2024-06-25T08:56:00.0000000"
3049,3049,"Completed","Completed","2024-06-25T08:33:00.0000000"
3050,3050,"Completed","Completed","2024-06-25T08:03:00.0000000"
3051,3051,"Completed","Completed","2024-06-25T08:51:00.0000000"
3052,3052,"Completed","Completed","2024-06-25T08:21:00.0000000"
3053,3053,"Completed","Completed","2024-06-25T07:58:00.0000000"
3054,3054,"Completed","Completed","2024-06-25T08:39:00.0000000"
3055,3055,"Completed","Completed","2024-06-25T08:16:00.0000000"
3056,3056,"Completed","Completed","2024-06-25T08:57:00.0000000"
3057,3057,"Completed","Completed","2024-06-25T08:34:00.0000000"
3058,3058,"Completed","Completed","2024-06-25T08:04:00.0000000"
3059,3059,"Completed","Completed","2024-06-25T08:52:00.0000000"
3060,3060,"Completed","Completed","2024-06-25T08:22:00.0000000"
3061,3061,"Completed","Completed","2024-06-25T07:59:00.0000000"
3062,3062,"Completed","Completed","2024-06-25T08:40:00.0000000"
3063,3063,"Completed","Completed","2024-06-25T08:17:00.0000000"
3064,3064,"Completed","Completed","2024-06-25T08:58:00.0000000"
3065,3065,"Completed","Completed","2024-06-25T08:35:00.0000000"
3066,3066,"Completed","Completed","2024-06-25T08:05:00.0000000"
3067,3067,"Completed","Completed","2024-06-25T08:53:00.0000000"
3068,3068,"Completed","Completed","2024-06-25T08:23:00.0000000"
3069,3069,"Completed","Completed","2024-06-25T08:00:00.0000000"
3070,3070,"Completed","Completed","2024-06-25T08:41:00.0000000"
3071,3071,"Completed","Completed","2024-06-25T08:18:00.0000000"
3072,3072,"Completed","Completed","2024-06-25T08:59:00.0000000"
3073,3073,"Completed","Completed","2024-06-25T08:36:00.0000000"
3074,3074,"Completed","Completed","2024-06-25T08:06:00.0000000"
3075,3075,"Completed","Completed","2024-06-25T08:54:00.0000000"
3076,3076,"Completed","Completed","2024-06-25T08:24:00.0000000"
3077,3077,"Completed","Completed","2024-06-25T08:01:00.0000000"
3078,3078,"Completed","Completed","2024-06-25T08:42:00.0000000"
3079,3079,"Completed","Completed","2024-06-25T08:19:00.0000000"
3080,3080,"Completed","Completed","2024-06-25T09:00:00.0000000"
3081,3081,"Completed","Completed","2024-06-25T08:37:00.0000000"
3082,3082,"Completed","Completed","2024-06-25T08:07:00.0000000"
3083,3083,"Completed","Completed","2024-06-25T08:35:00.0000000"
3084,3084,"Completed","Completed","2024-06-25T08:36:00.0000000"
3085,3085,"Completed","Completed","2024-06-25T09:24:00.0000000"
3086,3086,"Completed","Completed","2024-06-25T09:25:00.0000000"
3087,3087,"Completed","Completed","2024-06-25T08:22:00.0000000"
3088,3088,"Completed","Completed","2024-06-25T08:23:00.0000000"
3089,3089,"Completed","Completed","2024-06-25T09:11:00.0000000"
3090,3090,"Completed","Completed","2024-06-25T09:12:00.0000000"
3091,3091,"Completed","Completed","2024-06-25T10:00:00.0000000"
3092,3092,"Completed","Completed","2024-06-25T08:10:00.0000000"
3093,3093,"Completed","Completed","2024-06-25T08:58:00.0000000"
3094,3094,"Completed","Completed","2024-06-25T08:59:00.0000000"
3095,3095,"Completed","Completed","2024-06-25T09:47:00.0000000"
3096,3096,"Completed","Completed","2024-06-25T09:48:00.0000000"
3097,3097,"Completed","Completed","2024-06-25T08:45:00.0000000"
3098,3098,"Completed","Completed","2024-06-25T08:46:00.0000000"
3099,3099,"Completed","Completed","2024-06-25T09:34:00.0000000"
3100,3100,"Completed","Completed","2024-06-25T09:35:00.0000000"
3101,3101,"Completed","Completed","2024-06-25T08:32:00.0000000"
3102,3102,"Completed","Completed","2024-06-25T08:33:00.0000000"
3103,3103,"Completed","Completed","2024-06-25T09:21:00.0000000"
3104,3104,"Completed","Completed","2024-06-25T09:22:00.0000000"
3105,3105,"Completed","Completed","2024-06-25T08:19:00.0000000"
3106,3106,"Completed","Completed","2024-06-25T08:20:00.0000000"
3107,3107,"Completed","Completed","2024-06-25T09:08:00.0000000"
3108,3108,"Completed","Completed","2024-06-25T09:09:00.0000000"
3109,3109,"Completed","Completed","2024-06-25T09:57:00.0000000"
3110,3110,"Completed","Completed","2024-06-25T09:58:00.0000000"
3111,3111,"Completed","Completed","2024-06-25T08:55:00.0000000"
3112,3112,"Completed","Completed","2024-06-25T08:56:00.0000000"
3113,3113,"Completed","Completed","2024-06-25T13:15:00.0000000"
3114,3114,"Completed","Completed","2024-06-25T12:49:00.0000000"
3115,3115,"Completed","Completed","2024-06-25T12:51:00.0000000"
3116,3116,"Completed","Completed","2024-06-25T13:11:00.0000000"
3117,3117,"Failed","Connector fault","2024-06-25T13:13:00.0000000"
3118,3118,"Completed","Completed","2024-06-25T12:47:00.0000000"
3119,3119,"Completed","Completed","2024-06-25T12:49:00.0000000"
3120,3120,"Completed","Completed","2024-06-25T13:09:00.0000000"
3121,3121,"Completed","Completed","2024-06-25T13:11:00.0000000"
3122,3122,"Cancelled","User cancelled","2024-06-25T12:45:00.0000000"
3123,3123,"Completed","Completed","2024-06-25T12:47:00.0000000"
3124,3124,"Completed","Completed","2024-06-25T13:07:00.0000000"
3125,3125,"Completed","Completed","2024-06-25T13:09:00.0000000"
3126,3126,"Completed","Completed","2024-06-25T12:43:00.0000000"
3127,3127,"Failed","Connector fault","2024-06-25T12:45:00.0000000"
3128,3128,"Completed","Completed","2024-06-25T13:05:00.0000000"
3129,3129,"Completed","Completed","2024-06-25T13:07:00.0000000"
3130,3130,"Completed","Completed","2024-06-25T12:41:00.0000000"
3131,3131,"Completed","Completed","2024-06-25T12:43:00.0000000"
3132,3132,"Cancelled","User cancelled","2024-06-25T13:03:00.0000000"
3133,3133,"Completed","Completed","2024-06-25T12:52:00.0000000"
3134,3134,"Completed","Completed","2024-06-25T13:33:00.0000000"
3135,3135,"Completed","Completed","2024-06-25T13:10:00.0000000"
3136,3136,"Completed","Completed","2024-06-25T13:51:00.0000000"
3137,3137,"Failed","Connector fault","2024-06-25T13:28:00.0000000"
3138,3138,"Completed","Completed","2024-06-25T12:58:00.0000000"
3139,3139,"Completed","Completed","2024-06-25T13:46:00.0000000"
3140,3140,"Completed","Completed","2024-06-25T13:16:00.0000000"
3141,3141,"Completed","Completed","2024-06-25T12:53:00.0000000"
3142,3142,"Cancelled","User cancelled","2024-06-25T13:34:00.0000000"
3143,3143,"Completed","Completed","2024-06-25T13:11:00.0000000"
3144,3144,"Completed","Completed","2024-06-25T13:52:00.0000000"
3145,3145,"Completed","Completed","2024-06-25T13:29:00.0000000"
3146,3146,"Completed","Completed","2024-06-25T12:59:00.0000000"
3147,3147,"Failed","Connector fault","2024-06-25T13:47:00.0000000"
3148,3148,"Completed","Completed","2024-06-25T13:17:00.0000000"
3149,3149,"Completed","Completed","2024-06-25T12:54:00.0000000"
3150,3150,"Completed","Completed","2024-06-25T13:35:00.0000000"
3151,3151,"Completed","Completed","2024-06-25T13:12:00.0000000"
3152,3152,"Cancelled","User cancelled","2024-06-25T13:53:00.0000000"
3153,3153,"Completed","Completed","2024-06-25T13:30:00.0000000"
3154,3154,"Completed","Completed","2024-06-25T13:00:00.0000000"
3155,3155,"Completed","Completed","2024-06-25T13:48:00.0000000"
3156,3156,"Completed","Completed","2024-06-25T13:18:00.0000000"
3157,3157,"Failed","Connector fault","2024-06-25T12:55:00.0000000"
3158,3158,"Completed","Completed","2024-06-25T13:36:00.0000000"
3159,3159,"Completed","Completed","2024-06-25T13:13:00.0000000"
3160,3160,"Completed","Completed","2024-06-25T13:54:00.0000000"
3161,3161,"Completed","Completed","2024-06-25T13:31:00.0000000"
3162,3162,"Cancelled","User cancelled","2024-06-25T13:01:00.0000000"
3163,3163,"Completed","Completed","2024-06-25T13:49:00.0000000"
3164,3164,"Completed","Completed","2024-06-25T13:19:00.0000000"
3165,3165,"Completed","Completed","2024-06-25T12:56:00.0000000"
3166,3166,"Completed","Completed","2024-06-25T13:37:00.0000000"
3167,3167,"Failed","Connector fault","2024-06-25T13:14:00.0000000"
3168,3168,"Completed","Completed","2024-06-25T13:55:00.0000000"
3169,3169,"Completed","Completed","2024-06-25T13:32:00.0000000"
3170,3170,"Completed","Completed","2024-06-25T13:02:00.0000000"
3171,3171,"Completed","Completed","2024-06-25T13:50:00.0000000"
3172,3172,"Cancelled","User cancelled","2024-06-25T13:20:00.0000000"
3173,3173,"Completed","Completed","2024-06-25T12:57:00.0000000"
3174,3174,"Completed","Completed","2024-06-25T13:38:00.0000000"
3175,3175,"Completed","Completed","2024-06-25T13:15:00.0000000"
3176,3176,"Completed","Completed","2024-06-25T13:56:00.0000000"
3177,3177,"Failed","Connector fault","2024-06-25T13:33:00.0000000"
3178,3178,"Completed","Completed","2024-06-25T13:03:00.0000000"
3179,3179,"Completed","Completed","2024-06-25T13:51:00.0000000"
3180,3180,"Completed","Completed","2024-06-25T13:21:00.0000000"
3181,3181,"Completed","Completed","2024-06-25T12:58:00.0000000"
3182,3182,"Cancelled","User cancelled","2024-06-25T13:39:00.0000000"
3183,3183,"Completed","Completed","2024-06-25T14:07:00.0000000"
3184,3184,"Completed","Completed","2024-06-25T14:08:00.0000000"
3185,3185,"Completed","Completed","2024-06-25T14:56:00.0000000"
3186,3186,"Completed","Completed","2024-06-25T14:57:00.0000000"
3187,3187,"Failed","Connector fault","2024-06-25T13:54:00.0000000"
3188,3188,"Completed","Completed","2024-06-25T13:55:00.0000000"
3189,3189,"Completed","Completed","2024-06-25T14:43:00.0000000"
3190,3190,"Completed","Completed","2024-06-25T14:44:00.0000000"
3191,3191,"Completed","Completed","2024-06-25T13:41:00.0000000"
3192,3192,"Cancelled","User cancelled","2024-06-25T13:42:00.0000000"
3193,3193,"Completed","Completed","2024-06-25T14:30:00.0000000"
3194,3194,"Completed","Completed","2024-06-25T14:31:00.0000000"
3195,3195,"Completed","Completed","2024-06-25T13:28:00.0000000"
3196,3196,"Completed","Completed","2024-06-25T13:29:00.0000000"
3197,3197,"Failed","Connector fault","2024-06-25T14:17:00.0000000"
3198,3198,"Completed","Completed","2024-06-25T14:18:00.0000000"
3199,3199,"Completed","Completed","2024-06-25T13:15:00.0000000"
3200,3200,"Completed","Completed","2024-06-25T13:16:00.0000000"
3201,3201,"Completed","Completed","2024-06-25T14:04:00.0000000"
3202,3202,"Cancelled","User cancelled","2024-06-25T14:05:00.0000000"
3203,3203,"Completed","Completed","2024-06-25T14:53:00.0000000"
3204,3204,"Completed","Completed","2024-06-25T14:54:00.0000000"
3205,3205,"Completed","Completed","2024-06-25T13:51:00.0000000"
3206,3206,"Completed","Completed","2024-06-25T13:52:00.0000000"
3207,3207,"Failed","Connector fault","2024-06-25T14:40:00.0000000"
3208,3208,"Completed","Completed","2024-06-25T14:41:00.0000000"
3209,3209,"Completed","Completed","2024-06-25T13:38:00.0000000"
3210,3210,"Completed","Completed","2024-06-25T13:39:00.0000000"
3211,3211,"Completed","Completed","2024-06-25T14:27:00.0000000"
3212,3212,"Cancelled","User cancelled","2024-06-25T14:28:00.0000000"
3213,3213,"Completed","Completed","2024-06-25T17:59:00.0000000"
3214,3214,"Completed","Completed","2024-06-25T17:45:00.0000000"
3215,3215,"Completed","Completed","2024-06-25T18:01:00.0000000"
3216,3216,"Completed","Completed","2024-06-25T17:47:00.0000000"
3217,3217,"Completed","Completed","2024-06-25T18:21:00.0000000"
3218,3218,"Completed","Completed","2024-06-25T18:07:00.0000000"
3219,3219,"Completed","Completed","2024-06-25T18:23:00.0000000"
3220,3220,"Completed","Completed","2024-06-25T18:09:00.0000000"
3221,3221,"Completed","Completed","2024-06-25T17:57:00.0000000"
3222,3222,"Completed","Completed","2024-06-25T17:43:00.0000000"
3223,3223,"Completed","Completed","2024-06-25T17:59:00.0000000"
3224,3224,"Completed","Completed","2024-06-25T17:45:00.0000000"
3225,3225,"Completed","Completed","2024-06-25T18:19:00.0000000"
3226,3226,"Completed","Completed","2024-06-25T18:05:00.0000000"
3227,3227,"Completed","Completed","2024-06-25T18:21:00.0000000"
3228,3228,"Completed","Completed","2024-06-25T18:07:00.0000000"
3229,3229,"Completed","Completed","2024-06-25T17:55:00.0000000"
3230,3230,"Completed","Completed","2024-06-25T17:41:00.0000000"
3231,3231,"Completed","Completed","2024-06-25T17:57:00.0000000"
3232,3232,"Completed","Completed","2024-06-25T17:43:00.0000000"
3233,3233,"Completed","Completed","2024-06-25T18:17:00.0000000"
3234,3234,"Completed","Completed","2024-06-25T18:03:00.0000000"
3235,3235,"Completed","Completed","2024-06-25T18:19:00.0000000"
3236,3236,"Completed","Completed","2024-06-25T18:05:00.0000000"
3237,3237,"Completed","Completed","2024-06-25T17:53:00.0000000"
3238,3238,"Completed","Completed","2024-06-25T18:25:00.0000000"
3239,3239,"Completed","Completed","2024-06-25T17:55:00.0000000"
3240,3240,"Completed","Completed","2024-06-25T17:41:00.0000000"
3241,3241,"Completed","Completed","2024-06-25T18:15:00.0000000"
3242,3242,"Completed","Completed","2024-06-25T18:01:00.0000000"
3243,3243,"Completed","Completed","2024-06-25T18:17:00.0000000"
3244,3244,"Completed","Completed","2024-06-25T18:03:00.0000000"
3245,3245,"Completed","Completed","2024-06-25T17:51:00.0000000"
3246,3246,"Completed","Completed","2024-06-25T18:23:00.0000000"
3247,3247,"Completed","Completed","2024-06-25T17:53:00.0000000"
3248,3248,"Completed","Completed","2024-06-25T18:25:00.0000000"
3249,3249,"Completed","Completed","2024-06-25T18:13:00.0000000"
3250,3250,"Completed","Completed","2024-06-25T17:59:00.0000000"
3251,3251,"Completed","Completed","2024-06-25T18:15:00.0000000"
3252,3252,"Completed","Completed","2024-06-25T18:01:00.0000000"
3253,3253,"Completed","Completed","2024-06-25T18:47:00.0000000"
3254,3254,"Completed","Completed","2024-06-25T18:08:00.0000000"
3255,3255,"Completed","Completed","2024-06-25T18:24:00.0000000"
3256,3256,"Completed","Completed","2024-06-25T18:56:00.0000000"
3257,3257,"Completed","Completed","2024-06-25T17:54:00.0000000"
3258,3258,"Completed","Completed","2024-06-25T18:26:00.0000000"
3259,3259,"Completed","Completed","2024-06-25T18:42:00.0000000"
3260,3260,"Completed","Completed","2024-06-25T18:03:00.0000000"
3261,3261,"Completed","Completed","2024-06-25T18:12:00.0000000"
3262,3262,"Completed","Completed","2024-06-25T18:44:00.0000000"
3263,3263,"Completed","Completed","2024-06-25T19:00:00.0000000"
3264,3264,"Completed","Completed","2024-06-25T18:21:00.0000000"
3265,3265,"Completed","Completed","2024-06-25T18:30:00.0000000"
3266,3266,"Completed","Completed","2024-06-25T17:51:00.0000000"
3267,3267,"Completed","Completed","2024-06-25T18:07:00.0000000"
3268,3268,"Completed","Completed","2024-06-25T18:39:00.0000000"
3269,3269,"Completed","Completed","2024-06-25T18:48:00.0000000"
3270,3270,"Completed","Completed","2024-06-25T18:09:00.0000000"
3271,3271,"Completed","Completed","2024-06-25T18:25:00.0000000"
3272,3272,"Completed","Completed","2024-06-25T18:57:00.0000000"
3273,3273,"Completed","Completed","2024-06-25T17:55:00.0000000"
3274,3274,"Completed","Completed","2024-06-25T18:27:00.0000000"
