"SessionEventID","SessionID","EventType","EventPayload","CreatedAt"
"70363","70363","Completed","Completed","12/6/2024 6:40:00 PM"
"70364","70364","Completed","Completed","12/6/2024 7:12:00 PM"
"70365","70365","Completed","Completed","12/6/2024 6:41:00 PM"
"70366","70366","Completed","Completed","12/6/2024 7:13:00 PM"
"70367","70367","Completed","Completed","12/6/2024 7:29:00 PM"
"70368","70368","Completed","Completed","12/6/2024 6:10:00 PM"
"70369","70369","Completed","Completed","12/6/2024 7:30:00 PM"
"70370","70370","Completed","Completed","12/6/2024 6:11:00 PM"
"70371","70371","Completed","Completed","12/6/2024 6:27:00 PM"
"70372","70372","Completed","Completed","12/6/2024 6:59:00 PM"
"70373","70373","Completed","Completed","12/6/2024 6:28:00 PM"
"70374","70374","Completed","Completed","12/6/2024 7:00:00 PM"
"70375","70375","Completed","Completed","12/6/2024 7:16:00 PM"
"70376","70376","Completed","Completed","12/6/2024 7:48:00 PM"
"70377","70377","Completed","Completed","12/6/2024 7:17:00 PM"
"70378","70378","Completed","Completed","12/6/2024 7:49:00 PM"
"70379","70379","Completed","Completed","12/6/2024 6:14:00 PM"
"70380","70380","Completed","Completed","12/6/2024 6:46:00 PM"
"70381","70381","Completed","Completed","12/6/2024 6:15:00 PM"
"70382","70382","Completed","Completed","12/6/2024 6:47:00 PM"
"70383","70383","Completed","Completed","12/6/2024 7:03:00 PM"
"70384","70384","Completed","Completed","12/6/2024 7:35:00 PM"
"70385","70385","Completed","Completed","12/6/2024 7:04:00 PM"
"70386","70386","Completed","Completed","12/6/2024 7:36:00 PM"
"70387","70387","Completed","Completed","12/6/2024 7:52:00 PM"
"70388","70388","Completed","Completed","12/6/2024 6:33:00 PM"
"70389","70389","Completed","Completed","12/6/2024 7:53:00 PM"
"70390","70390","Completed","Completed","12/6/2024 6:34:00 PM"
"70391","70391","Completed","Completed","12/6/2024 6:50:00 PM"
"70392","70392","Completed","Completed","12/6/2024 7:22:00 PM"
"70393","70393","Completed","Completed","12/6/2024 6:51:00 PM"
"70394","70394","Completed","Completed","12/6/2024 7:23:00 PM"
"70395","70395","Completed","Completed","12/6/2024 7:39:00 PM"
"70396","70396","Completed","Completed","12/6/2024 6:20:00 PM"
"70397","70397","Completed","Completed","12/6/2024 7:40:00 PM"
"70398","70398","Completed","Completed","12/6/2024 6:21:00 PM"
"70399","70399","Completed","Completed","12/6/2024 6:37:00 PM"
"70400","70400","Completed","Completed","12/6/2024 7:09:00 PM"
"70401","70401","Completed","Completed","12/6/2024 6:38:00 PM"
"70402","70402","Completed","Completed","12/6/2024 7:10:00 PM"
"70403","70403","Completed","Completed","12/6/2024 7:26:00 PM"
"70404","70404","Completed","Completed","12/6/2024 7:58:00 PM"
"70405","70405","Completed","Completed","12/6/2024 7:27:00 PM"
"70406","70406","Completed","Completed","12/6/2024 7:59:00 PM"
"70407","70407","Completed","Completed","12/6/2024 6:24:00 PM"
"70408","70408","Completed","Completed","12/6/2024 6:56:00 PM"
"70409","70409","Completed","Completed","12/6/2024 6:25:00 PM"
"70410","70410","Completed","Completed","12/6/2024 6:57:00 PM"
"70411","70411","Completed","Completed","12/6/2024 7:13:00 PM"
"70412","70412","Completed","Completed","12/6/2024 7:45:00 PM"
"70413","70413","Completed","Completed","12/6/2024 11:17:00 PM"
"70414","70414","Completed","Completed","12/6/2024 10:51:00 PM"
"70415","70415","Completed","Completed","12/6/2024 10:53:00 PM"
"70416","70416","Completed","Completed","12/6/2024 11:13:00 PM"
"70417","70417","Completed","Completed","12/6/2024 11:15:00 PM"
"70418","70418","Completed","Completed","12/6/2024 10:49:00 PM"
"70419","70419","Completed","Completed","12/6/2024 10:51:00 PM"
"70420","70420","Completed","Completed","12/6/2024 11:11:00 PM"
"70421","70421","Completed","Completed","12/6/2024 11:13:00 PM"
"70422","70422","Completed","Completed","12/6/2024 10:47:00 PM"
"70423","70423","Completed","Completed","12/6/2024 10:49:00 PM"
"70424","70424","Completed","Completed","12/6/2024 11:09:00 PM"
"70425","70425","Completed","Completed","12/6/2024 11:11:00 PM"
"70426","70426","Completed","Completed","12/6/2024 10:45:00 PM"
"70427","70427","Completed","Completed","12/6/2024 10:47:00 PM"
"70428","70428","Completed","Completed","12/6/2024 11:07:00 PM"
"70429","70429","Completed","Completed","12/6/2024 11:09:00 PM"
"70430","70430","Completed","Completed","12/6/2024 10:43:00 PM"
"70431","70431","Completed","Completed","12/6/2024 10:45:00 PM"
"70432","70432","Completed","Completed","12/6/2024 11:05:00 PM"
"70433","70433","Completed","Completed","12/6/2024 10:53:00 PM"
"70434","70434","Completed","Completed","12/6/2024 11:34:00 PM"
"70435","70435","Completed","Completed","12/6/2024 11:11:00 PM"
"70436","70436","Completed","Completed","12/6/2024 11:52:00 PM"
"70437","70437","Completed","Completed","12/6/2024 11:29:00 PM"
"70438","70438","Completed","Completed","12/6/2024 10:59:00 PM"
"70439","70439","Completed","Completed","12/6/2024 11:47:00 PM"
"70440","70440","Completed","Completed","12/6/2024 11:17:00 PM"
"70441","70441","Completed","Completed","12/6/2024 10:54:00 PM"
"70442","70442","Completed","Completed","12/6/2024 11:35:00 PM"
"70443","70443","Completed","Completed","12/6/2024 11:12:00 PM"
"70444","70444","Completed","Completed","12/6/2024 11:53:00 PM"
"70445","70445","Completed","Completed","12/6/2024 11:30:00 PM"
"70446","70446","Completed","Completed","12/6/2024 11:00:00 PM"
"70447","70447","Completed","Completed","12/6/2024 11:48:00 PM"
"70448","70448","Completed","Completed","12/6/2024 11:18:00 PM"
"70449","70449","Completed","Completed","12/6/2024 10:55:00 PM"
"70450","70450","Completed","Completed","12/6/2024 11:36:00 PM"
"70451","70451","Completed","Completed","12/6/2024 11:13:00 PM"
"70452","70452","Completed","Completed","12/6/2024 11:54:00 PM"
"70453","70453","Completed","Completed","12/6/2024 11:31:00 PM"
"70454","70454","Completed","Completed","12/6/2024 11:01:00 PM"
"70455","70455","Completed","Completed","12/6/2024 11:49:00 PM"
"70456","70456","Completed","Completed","12/6/2024 11:19:00 PM"
"70457","70457","Completed","Completed","12/6/2024 10:56:00 PM"
"70458","70458","Completed","Completed","12/6/2024 11:37:00 PM"
"70459","70459","Completed","Completed","12/6/2024 11:14:00 PM"
"70460","70460","Completed","Completed","12/6/2024 11:55:00 PM"
"70461","70461","Completed","Completed","12/6/2024 11:32:00 PM"
"70462","70462","Completed","Completed","12/6/2024 11:02:00 PM"
"70463","70463","Completed","Completed","12/6/2024 11:50:00 PM"
"70464","70464","Completed","Completed","12/6/2024 11:20:00 PM"
"70465","70465","Completed","Completed","12/6/2024 10:57:00 PM"
"70466","70466","Completed","Completed","12/6/2024 11:38:00 PM"
"70467","70467","Completed","Completed","12/6/2024 11:15:00 PM"
"70468","70468","Completed","Completed","12/6/2024 11:56:00 PM"
"70469","70469","Completed","Completed","12/6/2024 11:33:00 PM"
"70470","70470","Completed","Completed","12/6/2024 11:03:00 PM"
"70471","70471","Completed","Completed","12/6/2024 11:51:00 PM"
"70472","70472","Completed","Completed","12/6/2024 11:21:00 PM"
"70473","70473","Completed","Completed","12/6/2024 10:58:00 PM"
"70474","70474","Completed","Completed","12/6/2024 11:39:00 PM"
"70475","70475","Completed","Completed","12/6/2024 11:16:00 PM"
"70476","70476","Completed","Completed","12/6/2024 11:57:00 PM"
"70477","70477","Completed","Completed","12/6/2024 11:34:00 PM"
"70478","70478","Completed","Completed","12/6/2024 11:04:00 PM"
"70479","70479","Completed","Completed","12/6/2024 11:52:00 PM"
"70480","70480","Completed","Completed","12/6/2024 11:22:00 PM"
"70481","70481","Completed","Completed","12/6/2024 10:59:00 PM"
"70482","70482","Completed","Completed","12/6/2024 11:40:00 PM"
"70483","70483","Completed","Completed","12/7/2024 12:08:00 AM"
"70484","70484","Completed","Completed","12/7/2024 12:09:00 AM"
"70485","70485","Completed","Completed","12/7/2024 12:57:00 AM"
"70486","70486","Completed","Completed","12/7/2024 12:58:00 AM"
"70487","70487","Completed","Completed","12/6/2024 11:55:00 PM"
"70488","70488","Completed","Completed","12/6/2024 11:56:00 PM"
"70489","70489","Completed","Completed","12/7/2024 12:44:00 AM"
"70490","70490","Completed","Completed","12/7/2024 12:45:00 AM"
"70491","70491","Completed","Completed","12/6/2024 11:42:00 PM"
"70492","70492","Completed","Completed","12/6/2024 11:43:00 PM"
"70493","70493","Completed","Completed","12/7/2024 12:31:00 AM"
"70494","70494","Completed","Completed","12/7/2024 12:32:00 AM"
"70495","70495","Completed","Completed","12/6/2024 11:29:00 PM"
"70496","70496","Completed","Completed","12/6/2024 11:30:00 PM"
"70497","70497","Completed","Completed","12/7/2024 12:18:00 AM"
"70498","70498","Completed","Completed","12/7/2024 12:19:00 AM"
"70499","70499","Completed","Completed","12/6/2024 11:16:00 PM"
"70500","70500","Completed","Completed","12/6/2024 11:17:00 PM"
"70501","70501","Completed","Completed","12/7/2024 12:05:00 AM"
"70502","70502","Completed","Completed","12/7/2024 12:06:00 AM"
"70503","70503","Completed","Completed","12/7/2024 12:54:00 AM"
"70504","70504","Completed","Completed","12/7/2024 12:55:00 AM"
"70505","70505","Completed","Completed","12/6/2024 11:52:00 PM"
"70506","70506","Completed","Completed","12/6/2024 11:53:00 PM"
"70507","70507","Completed","Completed","12/7/2024 12:41:00 AM"
"70508","70508","Completed","Completed","12/7/2024 12:42:00 AM"
"70509","70509","Completed","Completed","12/6/2024 11:39:00 PM"
"70510","70510","Completed","Completed","12/6/2024 11:40:00 PM"
"70511","70511","Completed","Completed","12/7/2024 12:28:00 AM"
"70512","70512","Completed","Completed","12/7/2024 12:29:00 AM"
"70513","70513","Completed","Completed","12/8/2024 8:23:00 AM"
"70514","70514","Completed","Completed","12/8/2024 7:57:00 AM"
"70515","70515","Completed","Completed","12/8/2024 7:59:00 AM"
"70516","70516","Completed","Completed","12/8/2024 8:19:00 AM"
"70517","70517","Completed","Completed","12/8/2024 8:21:00 AM"
"70518","70518","Completed","Completed","12/8/2024 7:55:00 AM"
"70519","70519","Completed","Completed","12/8/2024 7:57:00 AM"
"70520","70520","Completed","Completed","12/8/2024 8:17:00 AM"
"70521","70521","Completed","Completed","12/8/2024 8:19:00 AM"
"70522","70522","Completed","Completed","12/8/2024 7:53:00 AM"
"70523","70523","Completed","Completed","12/8/2024 7:55:00 AM"
"70524","70524","Completed","Completed","12/8/2024 8:15:00 AM"
"70525","70525","Completed","Completed","12/8/2024 8:17:00 AM"
"70526","70526","Completed","Completed","12/8/2024 7:51:00 AM"
"70527","70527","Completed","Completed","12/8/2024 7:53:00 AM"
"70528","70528","Completed","Completed","12/8/2024 8:13:00 AM"
"70529","70529","Completed","Completed","12/8/2024 8:15:00 AM"
"70530","70530","Completed","Completed","12/8/2024 7:49:00 AM"
"70531","70531","Completed","Completed","12/8/2024 7:51:00 AM"
"70532","70532","Completed","Completed","12/8/2024 8:11:00 AM"
"70533","70533","Completed","Completed","12/8/2024 8:37:00 AM"
"70534","70534","Completed","Completed","12/8/2024 8:07:00 AM"
"70535","70535","Completed","Completed","12/8/2024 8:55:00 AM"
"70536","70536","Completed","Completed","12/8/2024 8:25:00 AM"
"70537","70537","Completed","Completed","12/8/2024 8:02:00 AM"
"70538","70538","Completed","Completed","12/8/2024 8:43:00 AM"
"70539","70539","Completed","Completed","12/8/2024 8:20:00 AM"
"70540","70540","Completed","Completed","12/8/2024 7:50:00 AM"
"70541","70541","Completed","Completed","12/8/2024 8:38:00 AM"
"70542","70542","Completed","Completed","12/8/2024 8:08:00 AM"
"70543","70543","Completed","Completed","12/8/2024 8:56:00 AM"
"70544","70544","Completed","Completed","12/8/2024 8:26:00 AM"
"70545","70545","Completed","Completed","12/8/2024 8:03:00 AM"
"70546","70546","Completed","Completed","12/8/2024 8:44:00 AM"
"70547","70547","Completed","Completed","12/8/2024 8:21:00 AM"
"70548","70548","Completed","Completed","12/8/2024 7:51:00 AM"
"70549","70549","Completed","Completed","12/8/2024 8:39:00 AM"
"70550","70550","Completed","Completed","12/8/2024 8:09:00 AM"
"70551","70551","Completed","Completed","12/8/2024 8:57:00 AM"
"70552","70552","Completed","Completed","12/8/2024 8:27:00 AM"
"70553","70553","Completed","Completed","12/8/2024 8:04:00 AM"
"70554","70554","Completed","Completed","12/8/2024 8:45:00 AM"
"70555","70555","Completed","Completed","12/8/2024 8:22:00 AM"
"70556","70556","Completed","Completed","12/8/2024 7:52:00 AM"
"70557","70557","Completed","Completed","12/8/2024 8:40:00 AM"
"70558","70558","Completed","Completed","12/8/2024 8:10:00 AM"
"70559","70559","Completed","Completed","12/8/2024 8:58:00 AM"
"70560","70560","Completed","Completed","12/8/2024 8:28:00 AM"
"70561","70561","Completed","Completed","12/8/2024 8:05:00 AM"
"70562","70562","Completed","Completed","12/8/2024 8:46:00 AM"
"70563","70563","Completed","Completed","12/8/2024 8:23:00 AM"
"70564","70564","Completed","Completed","12/8/2024 7:53:00 AM"
"70565","70565","Completed","Completed","12/8/2024 8:41:00 AM"
"70566","70566","Completed","Completed","12/8/2024 8:11:00 AM"
"70567","70567","Completed","Completed","12/8/2024 8:59:00 AM"
"70568","70568","Completed","Completed","12/8/2024 8:29:00 AM"
"70569","70569","Completed","Completed","12/8/2024 8:06:00 AM"
"70570","70570","Completed","Completed","12/8/2024 8:47:00 AM"
"70571","70571","Completed","Completed","12/8/2024 8:24:00 AM"
"70572","70572","Completed","Completed","12/8/2024 7:54:00 AM"
"70573","70573","Completed","Completed","12/8/2024 8:42:00 AM"
"70574","70574","Completed","Completed","12/8/2024 8:12:00 AM"
"70575","70575","Completed","Completed","12/8/2024 9:00:00 AM"
"70576","70576","Completed","Completed","12/8/2024 8:30:00 AM"
"70577","70577","Completed","Completed","12/8/2024 8:07:00 AM"
"70578","70578","Completed","Completed","12/8/2024 8:48:00 AM"
"70579","70579","Completed","Completed","12/8/2024 8:25:00 AM"
"70580","70580","Completed","Completed","12/8/2024 7:55:00 AM"
"70581","70581","Completed","Completed","12/8/2024 8:43:00 AM"
"70582","70582","Completed","Completed","12/8/2024 8:13:00 AM"
"70583","70583","Completed","Completed","12/8/2024 8:22:00 AM"
"70584","70584","Completed","Completed","12/8/2024 8:23:00 AM"
"70585","70585","Completed","Completed","12/8/2024 9:11:00 AM"
"70586","70586","Completed","Completed","12/8/2024 9:12:00 AM"
"70587","70587","Completed","Completed","12/8/2024 10:00:00 AM"
"70588","70588","Completed","Completed","12/8/2024 8:10:00 AM"
"70589","70589","Completed","Completed","12/8/2024 8:58:00 AM"
"70590","70590","Completed","Completed","12/8/2024 8:59:00 AM"
"70591","70591","Completed","Completed","12/8/2024 9:47:00 AM"
"70592","70592","Completed","Completed","12/8/2024 9:48:00 AM"
"70593","70593","Completed","Completed","12/8/2024 8:45:00 AM"
"70594","70594","Completed","Completed","12/8/2024 8:46:00 AM"
"70595","70595","Completed","Completed","12/8/2024 9:34:00 AM"
"70596","70596","Completed","Completed","12/8/2024 9:35:00 AM"
"70597","70597","Completed","Completed","12/8/2024 8:32:00 AM"
"70598","70598","Completed","Completed","12/8/2024 8:33:00 AM"
"70599","70599","Completed","Completed","12/8/2024 9:21:00 AM"
"70600","70600","Completed","Completed","12/8/2024 9:22:00 AM"
"70601","70601","Completed","Completed","12/8/2024 8:19:00 AM"
"70602","70602","Completed","Completed","12/8/2024 8:20:00 AM"
"70603","70603","Completed","Completed","12/8/2024 9:08:00 AM"
"70604","70604","Completed","Completed","12/8/2024 9:09:00 AM"
"70605","70605","Completed","Completed","12/8/2024 9:57:00 AM"
"70606","70606","Completed","Completed","12/8/2024 9:58:00 AM"
"70607","70607","Completed","Completed","12/8/2024 8:55:00 AM"
"70608","70608","Completed","Completed","12/8/2024 8:56:00 AM"
"70609","70609","Completed","Completed","12/8/2024 9:44:00 AM"
"70610","70610","Completed","Completed","12/8/2024 9:45:00 AM"
"70611","70611","Completed","Completed","12/8/2024 8:42:00 AM"
"70612","70612","Completed","Completed","12/8/2024 8:43:00 AM"
"70613","70613","Completed","Completed","12/8/2024 1:09:00 PM"
"70614","70614","Completed","Completed","12/8/2024 12:43:00 PM"
"70615","70615","Completed","Completed","12/8/2024 12:45:00 PM"
"70616","70616","Completed","Completed","12/8/2024 1:05:00 PM"
"70617","70617","Failed","Connector fault","12/8/2024 1:07:00 PM"
"70618","70618","Completed","Completed","12/8/2024 12:41:00 PM"
"70619","70619","Completed","Completed","12/8/2024 12:43:00 PM"
"70620","70620","Completed","Completed","12/8/2024 1:03:00 PM"
"70621","70621","Completed","Completed","12/8/2024 1:05:00 PM"
"70622","70622","Cancelled","User cancelled","12/8/2024 1:25:00 PM"
"70623","70623","Completed","Completed","12/8/2024 12:41:00 PM"
"70624","70624","Completed","Completed","12/8/2024 1:01:00 PM"
"70625","70625","Completed","Completed","12/8/2024 1:03:00 PM"
"70626","70626","Completed","Completed","12/8/2024 1:23:00 PM"
"70627","70627","Failed","Connector fault","12/8/2024 1:25:00 PM"
"70628","70628","Completed","Completed","12/8/2024 12:59:00 PM"
"70629","70629","Completed","Completed","12/8/2024 1:01:00 PM"
"70630","70630","Completed","Completed","12/8/2024 1:21:00 PM"
"70631","70631","Completed","Completed","12/8/2024 1:23:00 PM"
"70632","70632","Cancelled","User cancelled","12/8/2024 12:57:00 PM"
"70633","70633","Completed","Completed","12/8/2024 12:58:00 PM"
"70634","70634","Completed","Completed","12/8/2024 1:39:00 PM"
"70635","70635","Completed","Completed","12/8/2024 1:16:00 PM"
"70636","70636","Completed","Completed","12/8/2024 1:57:00 PM"
"70637","70637","Failed","Connector fault","12/8/2024 1:34:00 PM"
"70638","70638","Completed","Completed","12/8/2024 1:04:00 PM"
"70639","70639","Completed","Completed","12/8/2024 1:52:00 PM"
"70640","70640","Completed","Completed","12/8/2024 1:22:00 PM"
"70641","70641","Completed","Completed","12/8/2024 12:59:00 PM"
"70642","70642","Cancelled","User cancelled","12/8/2024 1:40:00 PM"
"70643","70643","Completed","Completed","12/8/2024 1:17:00 PM"
"70644","70644","Completed","Completed","12/8/2024 1:58:00 PM"
"70645","70645","Completed","Completed","12/8/2024 1:35:00 PM"
"70646","70646","Completed","Completed","12/8/2024 1:05:00 PM"
"70647","70647","Failed","Connector fault","12/8/2024 1:53:00 PM"
"70648","70648","Completed","Completed","12/8/2024 1:23:00 PM"
"70649","70649","Completed","Completed","12/8/2024 1:00:00 PM"
"70650","70650","Completed","Completed","12/8/2024 1:41:00 PM"
"70651","70651","Completed","Completed","12/8/2024 1:18:00 PM"
"70652","70652","Cancelled","User cancelled","12/8/2024 1:59:00 PM"
"70653","70653","Completed","Completed","12/8/2024 1:36:00 PM"
"70654","70654","Completed","Completed","12/8/2024 1:06:00 PM"
"70655","70655","Completed","Completed","12/8/2024 1:54:00 PM"
"70656","70656","Completed","Completed","12/8/2024 1:24:00 PM"
"70657","70657","Failed","Connector fault","12/8/2024 1:01:00 PM"
"70658","70658","Completed","Completed","12/8/2024 1:42:00 PM"
"70659","70659","Completed","Completed","12/8/2024 1:19:00 PM"
"70660","70660","Completed","Completed","12/8/2024 2:00:00 PM"
"70661","70661","Completed","Completed","12/8/2024 1:37:00 PM"
"70662","70662","Cancelled","User cancelled","12/8/2024 1:07:00 PM"
"70663","70663","Completed","Completed","12/8/2024 1:55:00 PM"
"70664","70664","Completed","Completed","12/8/2024 1:25:00 PM"
"70665","70665","Completed","Completed","12/8/2024 1:02:00 PM"
"70666","70666","Completed","Completed","12/8/2024 1:43:00 PM"
"70667","70667","Failed","Connector fault","12/8/2024 1:20:00 PM"
"70668","70668","Completed","Completed","12/8/2024 12:50:00 PM"
"70669","70669","Completed","Completed","12/8/2024 1:38:00 PM"
"70670","70670","Completed","Completed","12/8/2024 1:08:00 PM"
"70671","70671","Completed","Completed","12/8/2024 1:56:00 PM"
"70672","70672","Cancelled","User cancelled","12/8/2024 1:26:00 PM"
"70673","70673","Completed","Completed","12/8/2024 1:03:00 PM"
"70674","70674","Completed","Completed","12/8/2024 1:44:00 PM"
"70675","70675","Completed","Completed","12/8/2024 1:21:00 PM"
"70676","70676","Completed","Completed","12/8/2024 12:51:00 PM"
"70677","70677","Failed","Connector fault","12/8/2024 1:39:00 PM"
"70678","70678","Completed","Completed","12/8/2024 1:09:00 PM"
"70679","70679","Completed","Completed","12/8/2024 1:57:00 PM"
"70680","70680","Completed","Completed","12/8/2024 1:27:00 PM"
"70681","70681","Completed","Completed","12/8/2024 1:04:00 PM"
"70682","70682","Cancelled","User cancelled","12/8/2024 1:45:00 PM"
"70683","70683","Completed","Completed","12/8/2024 1:54:00 PM"
"70684","70684","Completed","Completed","12/8/2024 1:55:00 PM"
"70685","70685","Completed","Completed","12/8/2024 2:43:00 PM"
"70686","70686","Completed","Completed","12/8/2024 2:44:00 PM"
"70687","70687","Failed","Connector fault","12/8/2024 1:41:00 PM"
"70688","70688","Completed","Completed","12/8/2024 1:42:00 PM"
"70689","70689","Completed","Completed","12/8/2024 2:30:00 PM"
"70690","70690","Completed","Completed","12/8/2024 2:31:00 PM"
"70691","70691","Completed","Completed","12/8/2024 1:28:00 PM"
"70692","70692","Cancelled","User cancelled","12/8/2024 1:29:00 PM"
"70693","70693","Completed","Completed","12/8/2024 2:17:00 PM"
"70694","70694","Completed","Completed","12/8/2024 2:18:00 PM"
"70695","70695","Completed","Completed","12/8/2024 1:15:00 PM"
"70696","70696","Completed","Completed","12/8/2024 1:16:00 PM"
"70697","70697","Failed","Connector fault","12/8/2024 2:04:00 PM"
"70698","70698","Completed","Completed","12/8/2024 2:05:00 PM"
"70699","70699","Completed","Completed","12/8/2024 2:53:00 PM"
"70700","70700","Completed","Completed","12/8/2024 2:54:00 PM"
"70701","70701","Completed","Completed","12/8/2024 1:51:00 PM"
"70702","70702","Cancelled","User cancelled","12/8/2024 1:52:00 PM"
"70703","70703","Completed","Completed","12/8/2024 2:40:00 PM"
"70704","70704","Completed","Completed","12/8/2024 2:41:00 PM"
"70705","70705","Completed","Completed","12/8/2024 1:38:00 PM"
"70706","70706","Completed","Completed","12/8/2024 1:39:00 PM"
"70707","70707","Failed","Connector fault","12/8/2024 2:27:00 PM"
"70708","70708","Completed","Completed","12/8/2024 2:28:00 PM"
"70709","70709","Completed","Completed","12/8/2024 1:25:00 PM"
"70710","70710","Completed","Completed","12/8/2024 1:26:00 PM"
"70711","70711","Completed","Completed","12/8/2024 2:14:00 PM"
"70712","70712","Cancelled","User cancelled","12/8/2024 2:15:00 PM"
"70713","70713","Completed","Completed","12/8/2024 5:53:00 PM"
"70714","70714","Completed","Completed","12/8/2024 6:25:00 PM"
"70715","70715","Completed","Completed","12/8/2024 5:55:00 PM"
"70716","70716","Completed","Completed","12/8/2024 5:41:00 PM"
"70717","70717","Completed","Completed","12/8/2024 6:15:00 PM"
"70718","70718","Completed","Completed","12/8/2024 6:01:00 PM"
"70719","70719","Completed","Completed","12/8/2024 6:17:00 PM"
"70720","70720","Completed","Completed","12/8/2024 6:03:00 PM"
"70721","70721","Completed","Completed","12/8/2024 5:51:00 PM"
"70722","70722","Completed","Completed","12/8/2024 6:23:00 PM"
"70723","70723","Completed","Completed","12/8/2024 5:53:00 PM"
"70724","70724","Completed","Completed","12/8/2024 6:25:00 PM"
"70725","70725","Completed","Completed","12/8/2024 6:13:00 PM"
"70726","70726","Completed","Completed","12/8/2024 5:59:00 PM"
"70727","70727","Completed","Completed","12/8/2024 6:15:00 PM"
"70728","70728","Completed","Completed","12/8/2024 6:01:00 PM"
"70729","70729","Completed","Completed","12/8/2024 5:49:00 PM"
"70730","70730","Completed","Completed","12/8/2024 6:21:00 PM"
"70731","70731","Completed","Completed","12/8/2024 5:51:00 PM"
"70732","70732","Completed","Completed","12/8/2024 6:23:00 PM"
"70733","70733","Completed","Completed","12/8/2024 6:11:00 PM"
"70734","70734","Completed","Completed","12/8/2024 5:57:00 PM"
"70735","70735","Completed","Completed","12/8/2024 6:13:00 PM"
"70736","70736","Completed","Completed","12/8/2024 5:59:00 PM"
"70737","70737","Completed","Completed","12/8/2024 5:47:00 PM"
"70738","70738","Completed","Completed","12/8/2024 6:19:00 PM"
"70739","70739","Completed","Completed","12/8/2024 5:49:00 PM"
"70740","70740","Completed","Completed","12/8/2024 6:21:00 PM"
"70741","70741","Completed","Completed","12/8/2024 6:09:00 PM"
"70742","70742","Completed","Completed","12/8/2024 5:55:00 PM"
"70743","70743","Completed","Completed","12/8/2024 6:11:00 PM"
"70744","70744","Completed","Completed","12/8/2024 5:57:00 PM"
"70745","70745","Completed","Completed","12/8/2024 5:45:00 PM"
"70746","70746","Completed","Completed","12/8/2024 6:17:00 PM"
"70747","70747","Completed","Completed","12/8/2024 5:47:00 PM"
"70748","70748","Completed","Completed","12/8/2024 6:19:00 PM"
"70749","70749","Completed","Completed","12/8/2024 6:07:00 PM"
"70750","70750","Completed","Completed","12/8/2024 5:53:00 PM"
"70751","70751","Completed","Completed","12/8/2024 6:09:00 PM"
"70752","70752","Completed","Completed","12/8/2024 5:55:00 PM"
"70753","70753","Completed","Completed","12/8/2024 6:53:00 PM"
"70754","70754","Completed","Completed","12/8/2024 6:14:00 PM"
"70755","70755","Completed","Completed","12/8/2024 6:30:00 PM"
"70756","70756","Completed","Completed","12/8/2024 5:51:00 PM"
"70757","70757","Completed","Completed","12/8/2024 6:00:00 PM"
"70758","70758","Completed","Completed","12/8/2024 6:32:00 PM"
"70759","70759","Completed","Completed","12/8/2024 6:48:00 PM"
"70760","70760","Completed","Completed","12/8/2024 6:09:00 PM"
"70761","70761","Completed","Completed","12/8/2024 6:18:00 PM"
"70762","70762","Completed","Completed","12/8/2024 6:50:00 PM"
"70763","70763","Completed","Completed","12/8/2024 5:55:00 PM"
"70764","70764","Completed","Completed","12/8/2024 6:27:00 PM"
"70765","70765","Completed","Completed","12/8/2024 6:36:00 PM"
"70766","70766","Completed","Completed","12/8/2024 5:57:00 PM"
"70767","70767","Completed","Completed","12/8/2024 6:13:00 PM"
"70768","70768","Completed","Completed","12/8/2024 6:45:00 PM"
"70769","70769","Completed","Completed","12/8/2024 6:54:00 PM"
"70770","70770","Completed","Completed","12/8/2024 6:15:00 PM"
"70771","70771","Completed","Completed","12/8/2024 6:31:00 PM"
"70772","70772","Completed","Completed","12/8/2024 5:52:00 PM"
"70773","70773","Completed","Completed","12/8/2024 6:01:00 PM"
"70774","70774","Completed","Completed","12/8/2024 6:33:00 PM"
"70775","70775","Completed","Completed","12/8/2024 6:49:00 PM"
"70776","70776","Completed","Completed","12/8/2024 6:10:00 PM"
"70777","70777","Completed","Completed","12/8/2024 6:19:00 PM"
"70778","70778","Completed","Completed","12/8/2024 6:51:00 PM"
"70779","70779","Completed","Completed","12/8/2024 5:56:00 PM"
"70780","70780","Completed","Completed","12/8/2024 6:28:00 PM"
"70781","70781","Completed","Completed","12/8/2024 6:37:00 PM"
"70782","70782","Completed","Completed","12/8/2024 5:58:00 PM"
"70783","70783","Completed","Completed","12/8/2024 6:14:00 PM"
"70784","70784","Completed","Completed","12/8/2024 6:46:00 PM"
"70785","70785","Completed","Completed","12/8/2024 6:55:00 PM"
"70786","70786","Completed","Completed","12/8/2024 6:16:00 PM"
"70787","70787","Completed","Completed","12/8/2024 6:32:00 PM"
"70788","70788","Completed","Completed","12/8/2024 5:53:00 PM"
"70789","70789","Completed","Completed","12/8/2024 6:02:00 PM"
"70790","70790","Completed","Completed","12/8/2024 6:34:00 PM"
"70791","70791","Completed","Completed","12/8/2024 6:50:00 PM"
"70792","70792","Completed","Completed","12/8/2024 6:11:00 PM"
"70793","70793","Completed","Completed","12/8/2024 6:20:00 PM"
"70794","70794","Completed","Completed","12/8/2024 6:52:00 PM"
"70795","70795","Completed","Completed","12/8/2024 5:57:00 PM"
"70796","70796","Completed","Completed","12/8/2024 6:29:00 PM"
